Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['The Wheeling daily intelligencer'],06-08-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872060801/0551.pdf
['The Wheeling daily intelligencer'],07-22-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872072201/0695.pdf
['The Wheeling daily intelligencer'],02-07-1872,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872020701/0131.pdf
['The Wheeling daily intelligencer'],04-02-1873,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873040201/0315.pdf
['The Wheeling daily intelligencer'],08-10-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874081001/0765.pdf
['The Wheeling daily register'],10-08-1874,4,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874100801/0342.pdf
['The Wheeling daily register'],12-07-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874120701/0539.pdf
['The Wheeling daily register'],12-17-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874121701/0575.pdf
['The Wheeling daily intelligencer'],05-28-1872,3,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872052801/0513.pdf
['The Wheeling daily register'],09-11-1874,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_enterprise_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_enterprise_ver02/data/sn84026847/00415665192/1874091101/0247.pdf
['The Wheeling daily intelligencer'],05-06-1872,3,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872050601/0437.pdf
['The Wheeling daily intelligencer'],04-13-1872,3,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872041301/0361.pdf
['The Wheeling daily intelligencer'],12-03-1873,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190881/1873120301/1151.pdf
['The weekly register'],04-18-1872,1,['sn84026817'],['point pleasant'],['west virginia'],['West Virginia University'],['wvu_jordan_ver03'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_jordan_ver03/data/sn84026817/00202193766/1872041801/0480.pdf
['The democrat'],04-08-1872,1,['sn84026840'],['weston'],['west virginia'],['West Virginia University'],['wvu_jordan_ver03'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_jordan_ver03/data/sn84026840/0020219249A/1872040801/0153.pdf
['The democrat'],02-17-1873,1,['sn84026840'],['weston'],['west virginia'],['West Virginia University'],['wvu_jordan_ver03'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_jordan_ver03/data/sn84026840/0020219249A/1873021701/0339.pdf
['The Wheeling daily intelligencer'],12-11-1874,1,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874121101/1191.pdf
