Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['New-York tribune'],02-10-1874,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531162/1874021001/0315.pdf
['The New York herald.'],09-14-1873,11,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/0027174383A/1873091401/0901.pdf
['The New York herald.'],08-02-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872080201/0376.pdf
['New York dispatch'],02-04-1872,8,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_dunbar_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_dunbar_ver01/data/sn85026214/print0021111020A/1872020401/0008.pdf
['The New York herald.'],01-10-1873,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873011001/0119.pdf
['The New York herald.'],03-22-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872032201/0988.pdf
['The New York herald.'],11-30-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874113001/0796.pdf
['The New York herald.'],12-17-1874,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874121701/1005.pdf
['The New York herald.'],12-14-1872,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872121401/0961.pdf
['The New York herald.'],10-09-1873,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873100901/0122.pdf
['The New York herald.'],11-14-1873,12,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873111401/0591.pdf
